ID,debateDate,debatePeriod,debateConference,debateSitting,debateVideoLink,debateSittingLink,fileLocalName,fileLocalPath,fileLocalSize,fileLocalExists,fileLocalDowDate,fileRemote,fileRemotePDF
4830,857599200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ϞΔ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=4a30bf0f-a62f-47fe-94a5-f7297532fa2f,06_03_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,452334,1,1670933810057,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/06_03_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/06_03_97.pdf
4831,857512800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ϞΓ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c51107d2-6b8f-484f-9fbf-4ea0cec97cb0,05_03_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,388348,1,1670933809999,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/05_03_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/05_03_97.pdf
4832,857426400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ϞΒ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3bb8b38f-e705-49ce-be0e-83b4f2114ee3,04_03_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,653501,1,1670933809944,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/04_03_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/04_03_97.pdf
4833,857340000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ϞΑ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=48923a68-b571-4914-8eb0-0d14b16f61ab,03_03_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,264072,1,1670933809887,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/03_03_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/03_03_97.pdf
4834,857080800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,Ϟ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6afe8903-08e0-4cf5-a711-fcd850bf3296,28_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,561161,1,1670933814837,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/28_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/28_02_97.pdf
4835,856994400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΘ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=0b9c8fe6-3513-4be3-9b16-a67f05732763,27_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,570248,1,1670933814773,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/27_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/27_02_97.pdf
4836,856908000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΗ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=da685509-8ffd-41d0-978b-384aea208346,26_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,707131,1,1670933814707,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/26_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/26_02_97.pdf
4837,856821600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΖ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e17221d4-69f4-4343-bea3-f69833d152ff,25_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,860935,1,1670933814632,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/25_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/25_02_97.pdf
4838,856735200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΣΤ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=1a3cf3f6-f66d-4465-a7bd-3b9539e61df6,24_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,654005,1,1670933814553,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/24_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/24_02_97.pdf
4839,856476000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΕ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=8a7aff60-c0d3-4aa7-be3d-a26c0df02ef0,21_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,555903,1,1670933814302,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/21_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/21_02_97.pdf
4840,856389600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΔ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3b63746d-c64c-43eb-81e2-56b71da0a963,20_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,711537,1,1670933814226,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20_02_97.pdf
4841,856303200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΓ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=1196aa60-248f-49a2-b0f8-cc72682f3a02,19_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,656703,1,1670933813320,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/19_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/19_02_97.pdf
4842,856216800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΒ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e1ce4f9b-c08e-492c-be33-cadad71df505,18_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,662108,1,1670933811224,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/18_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/18_02_97.pdf
4843,856130400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΠΑ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=32d75c08-ed61-4117-8f4c-00d80e142dd3,17_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,553396,1,1670933811009,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/17_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/17_02_97.pdf
4844,855871200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,Π',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e7ba4bd3-f0df-4f8b-be8b-5febefc07727,14_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,640907,1,1670933810672,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/14_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/14_02_97.pdf
4845,855784800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΘ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=0d8c40b5-c641-40a9-876c-58d895ed6298,13_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,510472,1,1670933810593,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/13_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/13_02_97.pdf
4846,855698400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΗ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3781da5d-34e8-45bd-9e09-cb388c0d373b,12_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,692068,1,1670933810516,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/12_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/12_02_97.pdf
4847,855612000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΖ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e2f3831b-a8b3-495d-ae99-0be73d0de6a1,11_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,893077,1,1670933810379,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/11_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/11_02_97.pdf
4848,855525600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΣΤ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=5626d290-3b95-437d-a682-df6c7c967e75,10_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,512528,1,1670933810299,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/10_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/10_02_97.pdf
4849,855266400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΕ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=abadd229-20a1-445b-b18b-2873a11a2bcd,07_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,571726,1,1670933810123,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/07_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/07_02_97.pdf
4850,855180000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΔ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=44076588-4cfa-4534-a2dd-ef26653720da,06_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,527305,1,1670933810054,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/06_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/06_02_97.pdf
4851,855093600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΓ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=25badd23-7666-442e-b305-decb5b35b852,05_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,689994,1,1670933809995,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/05_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/05_02_97.pdf
4852,855007200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΒ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=5e05e383-a687-4a07-8619-edb78a53060f,04_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,908802,1,1670933809941,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/04_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/04_02_97.pdf
4853,854920800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΟΑ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=9ad12fd9-c431-40fc-83a7-945a5c19ea10,03_02_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,491152,1,1670933809883,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/03_02_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/03_02_97.pdf
4854,854661600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,Ο',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=f401f36d-afe3-4b9b-bcbd-8d87e3f9c292,31_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,482442,1,1670933815095,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/31_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/31_01_97.pdf
4855,854575200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΘ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6a836232-0efe-44e9-b715-9430440bee8e,30_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,508216,1,1670933815018,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/30_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/30_01_97.pdf
4856,854488800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΗ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=9ebd2b60-8754-4fe7-8348-18fa3736b0a8,29_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,733755,1,1670933814904,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/29_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/29_01_97.pdf
4857,854402400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΖ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3368a7ea-5e23-4dd6-80b5-7c88967bc630,28_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,618430,1,1670933814834,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/28_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/28_01_97.pdf
4858,854316000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΣΤ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3fbe607d-0195-48f5-a156-f5dbc8de6e8a,27_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,906867,1,1670933814770,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/27_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/27_01_97.pdf
4859,854056800000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΕ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=d81d4f8a-78ab-4c95-8053-f6a87ba27267,24_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,687250,1,1670933814550,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/24_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/24_01_97.pdf
4860,853970400000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΔ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=4514a4fc-f9a5-4751-bc72-bcd65e7366c2,23_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,706622,1,1670933814458,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/23_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/23_01_97.pdf
4861,853884000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΓ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=ecd18f8a-3b82-469e-93f3-a5fcc0e2e5bc,22_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,801310,1,1670933814368,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/22_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/22_01_97.pdf
4862,853797600000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΒ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=48690d07-60cf-45eb-8b40-81a37a7c4b02,21_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,784189,1,1670933814299,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/21_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/21_01_97.pdf
4863,853711200000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,ΞΑ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e51936bb-e197-4f71-8fa1-890a0512808d,20_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,581520,1,1670933814223,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/20_01_97.pdf
4864,853452000000,Θ΄ ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Α' Σύνοδος,Ξ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=41c3258c-3a3d-473c-9455-69d839a6ca05,17_01_97.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,669301,1,1670933811005,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/17_01_97.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/17_01_97.pdf
